country,type,date_start,date_end,policy_id,entry_type,correct_type,update_type,update_level,date_announced,init_country_level,type_sub_cat
Japan,Public Awareness Measures,2021-01-14,2021-02-07,2769910,new_entry,original,,,2021-01-14,Provincial,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Japan,Public Awareness Measures,2021-01-14,2021-02-07,1197536,new_entry,original,,,2021-01-14,Provincial,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Japan,Public Awareness Measures,2021-01-14,2021-02-07,2942976,new_entry,original,,,2021-01-14,Provincial,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Japan,Public Awareness Measures,2021-01-14,2021-02-07,4937153,new_entry,original,,,2021-01-14,Provincial,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Japan,Public Awareness Measures,2021-01-14,2021-02-07,9675476,new_entry,original,,,2021-01-14,Provincial,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Japan,Public Awareness Measures,2021-01-14,2021-02-07,2797313,new_entry,original,,,2021-01-13,Provincial,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Japan,Public Awareness Measures,2021-01-14,2021-02-07,1146707,new_entry,original,,,2021-01-13,Provincial,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Japan,Public Awareness Measures,2021-01-14,2021-02-07,5497409,new_entry,original,,,2021-01-13,Provincial,Gathering information related to COVID-19 from the public
Japan,Public Awareness Measures,2021-01-14,2021-02-07,3166178,new_entry,original,,,2021-01-13,Provincial,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Japan,Public Awareness Measures,2021-01-14,2021-02-07,9671236,new_entry,original,,,2021-01-13,Provincial,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Japan,Public Awareness Measures,2021-01-14,2021-02-07,967729,new_entry,original,,,2021-01-13,Provincial,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Japan,Public Awareness Measures,2021-01-22,2021-01-23,3895163,new_entry,original,,,2021-01-22,National,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Japan,Public Awareness Measures,2021-01-23,2021-04-15,4960254,new_entry,original,,,2021-01-23,National,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Japan,Public Awareness Measures,2021-02-07,2021-03-07,9675476,update,original,Change of Policy,Strengthening,2021-02-05,Provincial,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Japan,Public Awareness Measures,2021-02-08,2021-03-07,2769910,update,original,Change of Policy,Strengthening,2021-02-05,Provincial,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Japan,Public Awareness Measures,2021-02-08,2021-03-07,9671236,update,original,Change of Policy,Strengthening,2021-02-02,Provincial,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Japan,Public Awareness Measures,2021-02-08,2021-03-07,9943750,update,original,Change of Policy,Strengthening,2021-02-02,Provincial,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Japan,Public Awareness Measures,2021-02-08,2021-03-07,967729,update,original,Change of Policy,Strengthening,2021-02-02,Provincial,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Japan,Public Awareness Measures,2021-02-20,2021-02-21,2638576,new_entry,original,,,2021-02-20,National,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Japan,Public Awareness Measures,2021-02-22,2021-03-28,967729,update,original,Change of Policy,Relaxing,2021-02-22,Provincial,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Japan,Public Awareness Measures,2021-02-22,2021-02-28,9943750,update,original,Change of Policy,Relaxing,2021-02-22,Provincial,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Japan,Public Awareness Measures,2021-02-22,2021-02-28,9671236,update,original,Change of Policy,Relaxing,2021-02-22,Provincial,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Japan,Public Awareness Measures,2021-03-01,2021-03-02,7138688,new_entry,original,,,2021-03-01,National,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Japan,Public Awareness Measures,2021-03-01,2021-03-14,3712565,new_entry,original,,,2021-02-26,Provincial,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Japan,Public Awareness Measures,2021-03-01,2021-03-14,4999799,new_entry,original,,,2021-02-26,Provincial,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Japan,Public Awareness Measures,2021-03-02,2021-03-03,7297846,new_entry,original,,,2021-03-02,Municipal,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Japan,Public Awareness Measures,2021-03-03,2021-03-04,8191469,new_entry,original,,,2021-03-03,National,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Japan,Public Awareness Measures,2021-03-08,2021-03-21,8047138,new_entry,original,,,2021-03-04,Provincial,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Japan,Public Awareness Measures,2021-03-08,2021-03-21,5386721,new_entry,original,,,2021-03-04,Provincial,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Japan,Public Awareness Measures,2021-03-08,2021-03-21,8368371,new_entry,original,,,2021-03-04,Provincial,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Japan,Public Awareness Measures,2021-03-08,2021-03-21,7379428,new_entry,original,,,2021-03-04,Provincial,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Japan,Public Awareness Measures,2021-03-08,2021-03-21,3507307,new_entry,original,,,2021-03-04,Provincial,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Japan,Public Awareness Measures,2021-03-08,2021-03-21,2595994,new_entry,original,,,2021-03-04,Provincial,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Japan,Public Awareness Measures,2021-03-08,2021-03-21,8748020,new_entry,original,,,2021-03-04,Provincial,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Japan,Public Awareness Measures,2021-03-08,2021-03-21,355629,new_entry,original,,,2021-03-04,Provincial,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Japan,Public Awareness Measures,2021-03-15,2021-03-21,3712565,update,original,Change of Policy,Strengthening,2021-03-10,Provincial,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Japan,Public Awareness Measures,2021-03-15,2021-03-21,4999799,update,original,Change of Policy,Strengthening,2021-03-10,Provincial,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Japan,Public Awareness Measures,2021-04-01,2021-04-15,3530903,new_entry,original,,,2021-04-01,National,Both Disseminating and Gathering information related to COVID-19
Japan,Quarantine,2020-02-05,2020-02-19,5879399,new_entry,original,,,2020-02-05,National,Other Quarantine
Japan,Quarantine,2020-02-25,2020-03-28,5061580,new_entry,original,,,2020-02-25,National,Self-Quarantine (i.e. quarantine at home)
Japan,Quarantine,2020-02-25,2020-03-28,2217218,new_entry,original,,,2020-02-25,National,Self-Quarantine (i.e. quarantine at home)
Japan,Quarantine,2020-02-25,2020-03-28,2033123,new_entry,original,,,2020-02-25,National,Self-Quarantine (i.e. quarantine at home)
Japan,Quarantine,2020-02-25,2020-03-28,2033123,new_entry,original,,,2020-02-25,National,Government Quarantine (i.e. quarantine at a government hotel or facility)
Japan,Quarantine,2020-02-25,2020-03-28,2033123,new_entry,original,,,2020-02-25,National,Quarantine outside the home or government facility (i.e. quarantine in a hotel)
Japan,Quarantine,2020-03-28,2020-04-16,9526371,new_entry,original,,,2020-03-28,National,Other Quarantine
Japan,Quarantine,2020-03-28,2020-04-16,464375,new_entry,original,,,2020-03-28,National,Self-Quarantine (i.e. quarantine at home)
Japan,Quarantine,2020-04-07,2020-04-16,2987153,new_entry,original,,,2020-04-07,National,Self-Quarantine (i.e. quarantine at home)
Japan,Quarantine,2020-04-07,2020-04-16,2987153,new_entry,original,,,2020-04-07,National,Government Quarantine (i.e. quarantine at a government hotel or facility)
Japan,Quarantine,2020-04-07,2020-04-16,2987153,new_entry,original,,,2020-04-07,National,Other Quarantine
Japan,Quarantine,2020-04-14,2020-05-06,8586375,update,original,Change of Policy,Strengthening,2020-04-14,Provincial,Self-Quarantine (i.e. quarantine at home)
Japan,Quarantine,2020-04-16,2020-05-04,7479211,new_entry,original,,,2020-04-16,National,Self-Quarantine (i.e. quarantine at home)
Japan,Quarantine,2020-04-16,2020-05-04,5917584,new_entry,original,,,2020-04-16,National,Other Quarantine
Japan,Quarantine,2020-04-27,2020-05-31,8222166,update,original,Change of Policy,Strengthening,2020-04-27,National,Self-Quarantine (i.e. quarantine at home)
Japan,Quarantine,2020-04-27,2020-05-31,8222166,update,original,Change of Policy,Strengthening,2020-04-27,National,Government Quarantine (i.e. quarantine at a government hotel or facility)
Japan,Quarantine,2020-04-27,2020-05-31,8222166,update,original,Change of Policy,Strengthening,2020-04-27,National,Quarantine outside the home or government facility (i.e. quarantine in a hotel)
Japan,Quarantine,2020-04-27,2020-05-31,5646248,update,original,Change of Policy,Strengthening,2020-04-27,National,Self-Quarantine (i.e. quarantine at home)
Japan,Quarantine,2020-04-27,2020-05-31,5646248,update,original,Change of Policy,Strengthening,2020-04-27,National,Government Quarantine (i.e. quarantine at a government hotel or facility)
Japan,Quarantine,2020-04-27,2020-05-31,5646248,update,original,Change of Policy,Strengthening,2020-04-27,National,Quarantine outside the home or government facility (i.e. quarantine in a hotel)
Japan,Quarantine,2020-04-29,2020-05-31,6975961,update,original,Change of Policy,Strengthening,2020-04-29,National,Self-Quarantine (i.e. quarantine at home)
Japan,Quarantine,2020-04-29,2020-05-31,6975961,update,original,Change of Policy,Strengthening,2020-04-29,National,Government Quarantine (i.e. quarantine at a government hotel or facility)
Japan,Quarantine,2020-04-29,2020-05-31,6975961,update,original,Change of Policy,Strengthening,2020-04-29,National,Quarantine outside the home or government facility (i.e. quarantine in a hotel)
Japan,Quarantine,2020-05-04,2020-05-14,7035774,new_entry,original,,,2020-05-04,National,Other Quarantine
Japan,Quarantine,2020-05-14,2020-05-21,3276777,new_entry,original,,,2020-05-14,National,Government Quarantine (i.e. quarantine at a government hotel or facility)
Japan,Quarantine,2020-08-13,2020-08-29,6098039,new_entry,original,,,2020-08-13,Provincial,Self-Quarantine (i.e. quarantine at home)
Japan,Quarantine,2020-10-06,2020-10-20,2446897,new_entry,original,,,2020-10-06,National,Quarantine outside the home or government facility (i.e. quarantine in a hotel)
Japan,Quarantine,2020-10-06,2020-10-20,2446897,new_entry,original,,,2020-10-06,National,Other Quarantine
Japan,Quarantine,2021-01-13,2021-02-07,9355583,new_entry,original,,,2021-01-08,National,Government Quarantine (i.e. quarantine at a government hotel or facility)
Japan,Quarantine,2021-01-13,2021-02-07,1495900,new_entry,original,,,2021-01-08,National,Self-Quarantine (i.e. quarantine at home)
Japan,Quarantine,2021-01-14,2021-02-07,2877737,new_entry,original,,,2021-01-13,Provincial,Self-Quarantine (i.e. quarantine at home)
Japan,Quarantine,2021-02-08,2021-03-07,2877737,update,original,Change of Policy,Strengthening,2021-02-02,Provincial,Self-Quarantine (i.e. quarantine at home)
Japan,Quarantine,2021-02-22,2021-02-28,2877737,update,original,Change of Policy,Relaxing,2021-02-22,Provincial,Self-Quarantine (i.e. quarantine at home)
Japan,Restriction and Regulation of Businesses,2020-02-25,2020-03-28,2857885,new_entry,original,,,2020-02-25,National,All or unspecified businesses
Japan,Restriction and Regulation of Businesses,2020-03-13,2020-04-29,2720845,update,original,,Strengthening,2020-03-13,Municipal,Other Businesses
Japan,Restriction and Regulation of Businesses,2020-03-13,2020-03-15,3734421,update,original,,Strengthening,2020-03-13,Municipal,Other Businesses
Japan,Restriction and Regulation of Businesses,2020-03-29,2020-04-05,7383113,new_entry,original,,,2020-03-21,Provincial,Transportation (land; water and air)
Japan,Restriction and Regulation of Businesses,2020-04-02,2020-04-10,4436938,update,original,End of Policy,,2020-04-01,National,Other Businesses
Japan,Restriction and Regulation of Businesses,2020-04-06,2020-04-30,699622,new_entry,original,,,2020-04-06,Municipal,Other Businesses
