policy_id,entry_type,correct_type,update_type,update_level,date_announced,date_start,date_end,country,init_country_level,type,type_sub_cat
6511972,new_entry,original,,,2020-09-10,2020-09-10,2020-09-30,India,Provincial,Curfew,
6221361,new_entry,original,,,2020-09-10,2020-09-11,2020-09-20,India,Municipal,Curfew,
2757229,new_entry,original,,,2020-09-12,2020-09-12,2020-09-17,India,Municipal,Curfew,
2129224,new_entry,original,,,2020-09-16,2020-09-19,2020-09-27,India,Municipal,Curfew,
9568117,new_entry,original,,,2020-11-30,2020-12-01,2020-12-31,India,Provincial,Curfew,
603233,new_entry,original,,,2020-12-21,2020-12-22,2021-01-06,India,Provincial,Curfew,
5681086,new_entry,original,,,2020-12-31,2020-12-31,2021-01-01,India,Municipal,Curfew,
1611237,new_entry,original,,,2020-12-23,2020-12-31,2021-01-01,India,Provincial,Curfew,
281793,new_entry,original,,,2020-04-18,2020-04-18,2020-05-03,India,Provincial,Declaration of Emergency,
8499926,new_entry,original,,,2020-02-22,2020-02-22,2020-02-23,India,National,External Border Restrictions,Health Screenings (e.g. temperature checks)
9787476,new_entry,original,,,2020-03-11,2020-03-13,2020-04-15,India,National,External Border Restrictions,Visa restrictions (e.g. suspend issuance of visa)
5931584,new_entry,original,,,2020-03-11,2020-03-13,2020-04-15,India,National,External Border Restrictions,Visa restrictions (e.g. suspend issuance of visa)
8571113,new_entry,original,,,2020-03-14,2020-03-14,2021-03-14,India,Provincial,External Border Restrictions,Travel History Form (e.g. documents where traveler has recently been)
8701036,new_entry,original,,,2020-03-13,2020-03-15,2020-04-15,India,National,External Border Restrictions,
980977,new_entry,original,,,2020-05-03,2020-05-04,2020-05-17,India,Provincial,External Border Restrictions,Total border crossing ban
8967732,new_entry,original,,,2020-05-04,2020-05-04,2020-05-17,India,Provincial,External Border Restrictions,Other External Border Restriction
8967732,update,original,Change of Policy,Strengthening,2020-05-04,2020-05-17,2020-05-31,India,Provincial,External Border Restrictions,Other External Border Restriction
7395137,new_entry,original,,,2020-05-18,2020-05-18,2020-05-31,India,Provincial,External Border Restrictions,Total border crossing ban
56435,new_entry,original,,,2020-06-29,2020-06-29,2020-07-31,India,Provincial,External Border Restrictions,Total border crossing ban
56435,update,original,Change of Policy,Strengthening,2020-06-29,2020-07-29,2020-08-31,India,Provincial,External Border Restrictions,Total border crossing ban
3927101,new_entry,original,,,2020-12-30,2021-01-01,2021-01-07,India,National,External Border Restrictions,Total border crossing ban
2221171,new_entry,original,,,2020-06-24,2020-07-01,2020-07-15,India,Provincial,Health Monitoring,
7987549,new_entry,original,,,2020-10-01,2020-10-01,2020-10-02,India,Provincial,Health Monitoring,
2759889,new_entry,original,,,2021-02-14,2021-02-14,2021-02-28,India,Provincial,Health Monitoring,Who a person has come into contact with over time
9481114,new_entry,original,,,2020-03-11,2020-03-11,2021-03-11,India,Provincial,Health Resources,Other Health Infrastructure
5064577,new_entry,original,,,2020-03-13,2020-03-13,2021-03-13,India,Provincial,Health Resources,Other Health Infrastructure
8560303,new_entry,original,,,2020-03-21,2020-03-21,2020-06-30,India,Provincial,Health Resources,Masks
8560303,new_entry,original,,,2020-03-21,2020-03-21,2020-06-30,India,Provincial,Health Resources,Hand Sanitizer
4278175,new_entry,original,,,2020-03-21,2020-03-21,2020-06-30,India,Provincial,Health Resources,Masks
4278175,new_entry,original,,,2020-03-21,2020-03-21,2020-06-30,India,Provincial,Health Resources,Hand Sanitizer
1119288,new_entry,original,,,2020-03-24,2020-03-24,2020-04-07,India,National,Health Resources,Unspecified Health Materials
1119288,new_entry,original,,,2020-03-24,2020-03-24,2020-04-07,India,National,Health Resources,Unspecified Health Infrastructure
3925762,new_entry,original,,,2020-03-24,2020-03-24,2020-04-07,India,National,Health Resources,Masks
3925762,new_entry,original,,,2020-03-24,2020-03-24,2020-04-07,India,National,Health Resources,Ventilators
3925762,new_entry,original,,,2020-03-24,2020-03-24,2020-04-07,India,National,Health Resources,Personal Protective Equipment
3925762,new_entry,original,,,2020-03-24,2020-03-24,2020-04-07,India,National,Health Resources,Test Kits
3925762,new_entry,original,,,2020-03-24,2020-03-24,2020-04-07,India,National,Health Resources,Unspecified Health Materials
3925762,new_entry,original,,,2020-03-24,2020-03-24,2020-04-07,India,National,Health Resources,Other Health Materials
7815442,new_entry,original,,,2020-03-27,2020-03-27,2020-04-10,India,National,Health Resources,Temporary Quarantine Centers
7282405,new_entry,original,,,2020-03-29,2020-03-29,2020-04-12,India,National,Health Resources,Temporary Quarantine Centers
7282405,new_entry,original,,,2020-03-29,2020-03-29,2020-04-12,India,National,Health Resources,Other Heath Staff
7081980,new_entry,original,,,2020-04-03,2020-04-03,2020-04-04,India,Provincial,Health Resources,Health Volunteers
4520544,new_entry,original,,,2020-04-04,2020-04-04,2020-04-18,India,National,Health Resources,Temporary Quarantine Centers
992287,new_entry,original,,,2020-04-20,2020-04-20,2020-05-04,India,National,Health Resources,Temporary Quarantine Centers
2228249,new_entry,original,,,2020-04-26,2020-04-26,2020-05-10,India,National,Health Resources,Ventilators
9152504,new_entry,original,,,2020-05-03,2020-05-04,2020-05-17,India,Provincial,Health Resources,Unspecified Health Infrastructure
3806558,update,original,End of Policy,,2020-05-16,2020-05-16,2020-05-27,India,Provincial,Health Resources,Other Health Infrastructure
1344641,new_entry,original,,,2020-05-17,2020-05-17,2020-05-18,India,Provincial,Health Resources,Other Health Infrastructure
6297133,new_entry,original,,,2020-06-12,2020-06-12,2020-06-13,India,Provincial,Health Resources,Test Kits
4657796,new_entry,original,,,2020-07-15,2020-07-15,2020-07-16,India,Provincial,Health Resources,Other Heath Staff
9492238,new_entry,original,,,2020-08-18,2020-08-18,2020-09-01,India,Municipal,Health Resources,Test Kits
913610,new_entry,original,,,2020-08-19,2020-08-19,2020-09-02,India,Provincial,Health Resources,Hospitals
4553184,update,original,End of Policy,Strengthening,2020-08-23,2020-08-23,2020-08-24,India,Provincial,Health Resources,Other Health Materials
193788,new_entry,original,,,2020-08-27,2020-08-27,2020-08-28,India,Provincial,Health Resources,Hospitals
4359577,new_entry,original,,,2020-09-03,2020-09-03,2020-09-04,India,Provincial,Health Resources,Other Health Infrastructure
4255797,new_entry,original,,,2020-03-14,2020-03-14,2021-03-14,India,Provincial,Health Testing,Fixed Health Testing stations (excluding drive-ins)
4488844,new_entry,original,,,2020-03-14,2020-03-14,2021-03-14,India,Provincial,Health Testing,Fixed Health Testing stations (excluding drive-ins)
1461554,new_entry,original,,,2020-03-18,2020-03-18,2021-03-18,India,Provincial,Health Testing,Fixed Health Testing stations (excluding drive-ins)
3949586,new_entry,original,,,2020-03-18,2020-03-18,2021-03-18,India,Provincial,Health Testing,Fixed Health Testing stations (excluding drive-ins)
5269754,new_entry,original,,,2020-04-03,2020-04-03,2020-05-03,India,Provincial,Health Testing,Door-to-door Testing
8642733,new_entry,original,,,2021-04-16,2020-04-16,2020-04-30,India,Provincial,Health Testing,Fixed Health Testing stations (excluding drive-ins)
2415440,new_entry,original,,,2020-04-16,2020-04-16,2020-04-30,India,Provincial,Health Testing,Fixed Health Testing stations (excluding drive-ins)
7049379,new_entry,original,,,2020-05-03,2020-05-03,2020-06-03,India,Provincial,Health Testing,Door-to-door Testing
3443862,new_entry,original,,,2020-05-11,2020-05-11,2020-05-12,India,Provincial,Health Testing,Door-to-door Testing
122607,new_entry,original,,,2020-05-29,2020-05-29,2020-05-30,India,Provincial,Health Testing,
4141666,new_entry,original,,,2020-06-03,2020-06-03,2020-06-27,India,Provincial,Health Testing,Door-to-door Testing
6244715,update,original,Change of Policy,Strengthening,2020-06-08,2020-06-09,2020-06-16,India,Provincial,Health Testing,Other Health Testing
9790570,update,original,End of Policy,,2020-07-05,2020-07-05,2020-07-06,India,Provincial,Health Testing,Fixed Health Testing stations (excluding drive-ins)
2836652,new_entry,original,,,2020-07-08,2020-07-09,2020-07-13,India,Municipal,Health Testing,
6977099,update,original,End of Policy,,2020-08-02,2020-08-02,2020-09-02,India,Provincial,Health Testing,
6688614,new_entry,original,,,2020-08-18,2020-08-18,2020-09-01,India,Municipal,Health Testing,Health testing of entire population under the government's jurisdiction
8777759,new_entry,original,,,2020-09-01,2020-09-01,2020-09-30,India,Provincial,Health Testing,
8725720,new_entry,original,,,2020-09-01,2020-09-01,2020-09-30,India,Provincial,Health Testing,
1897771,new_entry,original,,,2020-11-01,2020-11-01,2020-12-03,India,Provincial,Health Testing,Fixed Health Testing stations (excluding drive-ins)
1897771,new_entry,original,,,2020-11-01,2020-11-01,2020-12-03,India,Provincial,Health Testing,Other Health Testing
6033203,new_entry,original,,,2020-03-13,2020-03-14,2020-03-21,India,Municipal,Hygiene,Other Areas Hygiene Measures Applied
3442658,new_entry,original,,,2020-03-19,2020-03-19,2020-03-31,India,Provincial,Hygiene,
8322243,new_entry,original,,,2020-07-09,2020-07-09,2020-07-11,India,Provincial,Hygiene,
3199912,new_entry,original,,,2020-03-21,2020-03-21,2020-03-31,India,Provincial,Internal Border Restrictions,
2612059,new_entry,original,,,2020-03-20,2020-03-21,2020-03-31,India,Provincial,Internal Border Restrictions,
3619760,new_entry,original,,,2020-03-22,2020-03-23,2020-03-31,India,Municipal,Internal Border Restrictions,
5270431,new_entry,original,,,2020-03-23,2020-03-23,2020-03-31,India,Provincial,Internal Border Restrictions,
8254903,new_entry,original,,,2020-03-23,2020-03-24,2020-03-31,India,Provincial,Internal Border Restrictions,
2514200,new_entry,original,,,2020-03-23,2020-03-24,2020-03-31,India,Municipal,Internal Border Restrictions,
558365,new_entry,original,,,2020-03-25,2020-03-25,2020-04-15,India,Municipal,Internal Border Restrictions,
7404950,new_entry,original,,,2020-03-24,2020-03-25,2020-04-14,India,Provincial,Internal Border Restrictions,
7091463,new_entry,original,,,2020-04-16,2020-04-16,2020-05-03,India,Provincial,Internal Border Restrictions,
6489125,new_entry,original,,,2020-05-03,2020-05-04,2020-05-17,India,Provincial,Internal Border Restrictions,
3120042,new_entry,original,,,2020-05-03,2020-05-04,2020-05-17,India,Provincial,Internal Border Restrictions,
5678234,new_entry,original,,,2020-05-03,2020-05-04,2020-05-17,India,Provincial,Internal Border Restrictions,
2696351,new_entry,original,,,2020-05-03,2020-05-04,2020-05-17,India,Provincial,Internal Border Restrictions,
1459019,new_entry,original,,,2020-05-04,2020-05-04,2020-05-17,India,Provincial,Internal Border Restrictions,
3715344,new_entry,original,,,2020-05-18,2020-05-18,2020-05-31,India,Provincial,Internal Border Restrictions,
554406,new_entry,original,,,2020-05-18,2020-05-18,2020-05-31,India,Provincial,Internal Border Restrictions,
825894,new_entry,original,,,2020-05-24,2020-05-24,2020-05-29,India,National,Internal Border Restrictions,
1261280,new_entry,original,,,2020-05-30,2020-05-30,2020-06-30,India,Provincial,Internal Border Restrictions,
2861937,new_entry,original,,,2020-07-04,2020-07-06,2020-07-19,India,Provincial,Internal Border Restrictions,
1342857,new_entry,original,,,2020-07-19,2020-07-19,2020-07-28,India,Municipal,Internal Border Restrictions,
8293567,new_entry,original,,,2020-07-24,2020-07-25,2020-07-29,India,Provincial,Internal Border Restrictions,
7825834,new_entry,original,,,2020-08-02,2020-08-02,2020-08-14,India,Provincial,Internal Border Restrictions,
2861937,update,original,Change of Policy,Strengthening,2020-08-11,2020-08-11,2020-08-31,India,Provincial,Internal Border Restrictions,
7498686,new_entry,original,,,2020-03-21,2020-03-21,2020-03-31,India,Provincial,Lockdown,
1627192,new_entry,original,,,2020-03-22,2020-03-22,2020-03-31,India,Provincial,Lockdown,
5012280,new_entry,original,,,2020-03-16,2020-03-22,2020-03-31,India,Provincial,Lockdown,
7588570,new_entry,original,,,2020-03-22,2020-03-22,2020-03-31,India,Provincial,Lockdown,
2215295,new_entry,original,,,2020-03-21,2020-03-22,2020-03-31,India,Provincial,Lockdown,
4134941,new_entry,original,,,2020-03-23,2020-03-23,2020-03-31,India,Provincial,Lockdown,
1355879,new_entry,original,,,2020-03-22,2020-03-23,2020-03-27,India,Provincial,Lockdown,
1114342,new_entry,original,,,2020-03-23,2020-03-23,2020-03-31,India,Provincial,Lockdown,
1382171,new_entry,original,,,2020-03-23,2020-03-23,2020-03-31,India,Provincial,Lockdown,
2728705,new_entry,original,,,2020-03-22,2020-03-23,2020-03-31,India,Provincial,Lockdown,
